CustomerID,Gender,Age,Date,Annual Income ($), Spends  ,Average_Spend,Purchase_Frequency,Segment,Work Experience,Family Size
1512,Female,1,24/05/2021,100429," 5,285.74 "," 5,146.03 ",19,Entertainment,9,1
1513,Female,30,04/01/2022,73107," 1,523.06 "," 5,146.03 ",48,Artist,9,1
1514,Female,86,17/07/2020,98344," 3,933.76 "," 5,146.03 ",25,Artist,6,6
1515,Male,21,19/11/2021,163509," 7,786.14 "," 5,146.03 ",21,Healthcare,10,1
1516,Male,15,10/02/2020,116204," 7,262.75 "," 5,146.03 ",16,Engineer,8,2
1517,Female,87,23/07/2020,95853," 1,808.55 "," 5,146.03 ",53,Healthcare,9,1
1518,Male,40,07/11/2022,156411," 2,234.44 "," 5,146.03 ",70,Artist,6,5
1519,Male,2,24/06/2020,72889," 2,024.69 "," 5,146.03 ",36,Homemaker,5,7
1520,Female,63,16/08/2020,106691," 1,350.52 "," 5,146.03 ",79,Healthcare,9,3
1521,Male,26,08/01/2022,144832," 3,448.38 "," 5,146.03 ",42,Artist,5,3
1522,Male,29,08/10/2020,132297," 2,496.17 "," 5,146.03 ",53,Entertainment,8,1
1523,Female,7,02/11/2021,170345," 56,781.67 "," 5,146.03 ",3,Executive,9,5
1524,Male,28,15/09/2022,157383," 12,106.38 "," 5,146.03 ",13,Lawyer,8,2
1525,Female,99,11/09/2022,150782," 8,376.78 "," 5,146.03 ",18,Executive,8,2
1526,Male,69,20/12/2021,143987," 1,655.02 "," 5,146.03 ",87,Healthcare,10,5
1527,Female,13,24/05/2022,129659," 2,197.61 "," 5,146.03 ",59,Entertainment,6,7
1528,Male,73,19/12/2022,104826," 2,911.83 "," 5,146.03 ",36,Healthcare,5,1
1529,Female,4,18/10/2020,181471," 3,075.78 "," 5,146.03 ",59,Healthcare,10,4
1530,Female,42,02/01/2022,152547," 2,724.05 "," 5,146.03 ",56,Artist,7,4
1531,Male,43,02/01/2022,85347," 9,483.00 "," 5,146.03 ",9,Doctor,1,1
1532,Female,79,21/11/2022,122828," 3,838.38 "," 5,146.03 ",32,Executive,0,5
1533,Male,18,04/07/2020,107794," 6,340.82 "," 5,146.03 ",17,Engineer,0,5
1534,Male,39,02/06/2021,152566," 13,869.64 "," 5,146.03 ",11,Entertainment,1,7
1535,Female,41,01/06/2020,91715, 926.41 ," 5,146.03 ",99,Entertainment,0,3
1536,Female,60,03/06/2022,99222," 2,067.13 "," 5,146.03 ",48,Artist,1,6
1537,Female,39,07/06/2022,70280, 709.90 ," 5,146.03 ",99,Engineer,0,4
1538,Female,90,16/08/2022,70030, 814.30 ," 5,146.03 ",86,Healthcare,1,2
1539,Female,83,08/08/2022,102083," 4,253.46 "," 5,146.03 ",24,Artist,1,1
1540,Female,92,02/03/2021,166163," 1,909.92 "," 5,146.03 ",87,Engineer,8,5
1541,Female,6,26/03/2022,182871," 6,773.00 "," 5,146.03 ",27,Engineer,8,6
1542,Male,50,08/12/2022,187545," 3,074.51 "," 5,146.03 ",61,Executive,4,6
1543,Male,90,04/08/2022,182910," 2,126.86 "," 5,146.03 ",86,Entertainment,0,1
1544,Female,13,16/12/2020,174530," 5,817.67 "," 5,146.03 ",30,Lawyer,1,6
1545,Female,27,24/11/2022,115438," 3,119.95 "," 5,146.03 ",37,Artist,0,6
1546,Female,93,20/04/2021,93964," 1,174.55 "," 5,146.03 ",80,Artist,4,2
1547,Female,61,26/06/2022,180341," 2,404.55 "," 5,146.03 ",75,Healthcare,1,3
1548,Female,91,02/05/2021,107323," 107,323.00 "," 5,146.03 ",1,Engineer,7,7
1549,Female,79,30/05/2022,119435," 2,171.55 "," 5,146.03 ",55,Entertainment,0,7
1550,Female,80,14/01/2022,68341," 3,106.41 "," 5,146.03 ",22,Artist,13,6
1551,Female,16,22/07/2022,95365," 1,589.42 "," 5,146.03 ",60,Artist,0,5
1552,Male,4,14/06/2020,131093," 1,659.41 "," 5,146.03 ",79,Lawyer,1,7
1553,Female,34,16/09/2021,100621," 33,540.33 "," 5,146.03 ",3,Healthcare,1,1
1554,Male,10,03/03/2020,116521," 2,479.17 "," 5,146.03 ",47,Doctor,0,2
1555,Female,3,29/10/2021,136316," 1,549.05 "," 5,146.03 ",88,Executive,0,3
1556,Male,96,22/12/2020,172039," 3,373.31 "," 5,146.03 ",51,Lawyer,0,6
1557,Female,48,23/07/2021,70844," 3,220.18 "," 5,146.03 ",22,Entertainment,0,3
1558,Male,25,07/12/2022,100964," 1,051.71 "," 5,146.03 ",96,Marketing,1,6
1559,Female,98,12/11/2021,128037," 3,283.00 "," 5,146.03 ",39,Entertainment,6,2
1560,Male,84,31/01/2021,97081," 1,294.41 "," 5,146.03 ",75,Marketing,1,3
1561,Male,88,25/01/2021,92247," 1,962.70 "," 5,146.03 ",47,Marketing,0,6
1562,Male,86,28/02/2022,129914," 1,412.11 "," 5,146.03 ",92,Artist,1,3
1563,Female,0,25/06/2020,94014," 1,773.85 "," 5,146.03 ",53,Engineer,9,5
1564,Female,56,22/02/2022,138864," 1,493.16 "," 5,146.03 ",93,Artist,0,5
1565,Male,6,24/09/2021,169299," 3,680.41 "," 5,146.03 ",46,Marketing,1,5
1566,Male,2,13/11/2021,119097," 2,977.43 "," 5,146.03 ",40,Healthcare,0,7
1567,Female,73,06/02/2022,68161," 2,963.52 "," 5,146.03 ",23,Doctor,1,2
1568,Female,38,29/03/2022,181108," 5,659.63 "," 5,146.03 ",32,Homemaker,1,1
1569,Male,37,21/11/2021,87764," 1,487.53 "," 5,146.03 ",59,Engineer,9,7
1570,Female,41,17/06/2022,102543," 1,898.94 "," 5,146.03 ",54,Artist,7,3
1571,Male,94,04/12/2021,139417," 10,724.38 "," 5,146.03 ",13,Artist,1,3
1572,Female,57,17/08/2020,81802," 2,820.76 "," 5,146.03 ",29,Homemaker,9,1
1573,Female,96,14/07/2020,102788," 2,015.45 "," 5,146.03 ",51,Artist,0,1
1574,Female,59,29/01/2021,163179," 8,588.37 "," 5,146.03 ",19,Healthcare,1,7
1575,Male,87,06/06/2022,71318," 3,241.73 "," 5,146.03 ",22,Healthcare,1,3
1576,Male,55,15/10/2022,63683," 1,873.03 "," 5,146.03 ",34,Healthcare,3,1
1577,Female,16,10/06/2022,189689," 5,126.73 "," 5,146.03 ",37,Healthcare,8,5
1578,Male,82,03/04/2022,121610," 3,378.06 "," 5,146.03 ",36,Artist,0,5
1579,Female,83,09/10/2020,150682," 6,027.28 "," 5,146.03 ",25,Artist,1,1
1580,Female,96,03/02/2020,124550," 2,707.61 "," 5,146.03 ",46,Marketing,0,3
1581,Male,55,29/12/2020,148875," 1,503.79 "," 5,146.03 ",99,Artist,0,4
1582,Male,6,08/10/2021,107117," 2,434.48 "," 5,146.03 ",44,Artist,1,3
1583,Male,33,30/08/2022,109223," 2,540.07 "," 5,146.03 ",43,Engineer,1,5
1584,Female,0,06/07/2020,120899," 17,271.29 "," 5,146.03 ",7,Marketing,2,6
1585,Female,27,19/10/2020,101948," 3,288.65 "," 5,146.03 ",31,Artist,0,5
1586,Male,72,20/07/2021,143169," 2,468.43 "," 5,146.03 ",58,Engineer,0,4
1587,Female,13,11/10/2021,167619," 41,904.75 "," 5,146.03 ",4,Healthcare,7,6
1588,Female,19,29/01/2021,181795," 3,081.27 "," 5,146.03 ",59,Healthcare,3,5
1589,Female,48,05/10/2020,186445," 4,547.44 "," 5,146.03 ",41,Engineer,0,1
1590,Female,58,11/06/2022,102205," 4,258.54 "," 5,146.03 ",24,Artist,1,1
1591,Female,21,18/03/2020,52326, 758.35 ," 5,146.03 ",69,Healthcare,0,2
1592,Male,91,10/07/2021,82992," 16,598.40 "," 5,146.03 ",5,Entertainment,1,5
1593,Male,44,18/05/2022,145520," 2,645.82 "," 5,146.03 ",55,Homemaker,1,7
1594,Female,80,02/06/2021,104820," 1,091.88 "," 5,146.03 ",96,Artist,2,4
1595,Female,28,26/11/2020,69025, 873.73 ," 5,146.03 ",79,Entertainment,0,2
1596,Male,74,25/01/2022,164976," 1,853.66 "," 5,146.03 ",89,Entertainment,0,4
1597,Female,79,06/02/2022,178576," 3,501.49 "," 5,146.03 ",51,Executive,5,5
1598,Female,42,18/05/2022,72415," 1,392.60 "," 5,146.03 ",52,Marketing,0,5
1599,Male,80,05/09/2020,112146," 4,672.75 "," 5,146.03 ",24,Entertainment,0,3
1600,Male,8,11/07/2020,144830," 3,368.14 "," 5,146.03 ",43,Artist,0,1
1601,Female,24,14/03/2022,51661, 653.94 ," 5,146.03 ",79,Entertainment,0,7
1602,Female,71,20/09/2021,152910," 1,699.00 "," 5,146.03 ",90,Artist,1,6
1603,Male,1,28/05/2021,114556," 1,789.94 "," 5,146.03 ",64,Entertainment,0,7
1604,Male,0,07/04/2021,143455," 2,313.79 "," 5,146.03 ",62,Healthcare,1,6
1605,Male,30,27/09/2020,173096," 1,881.48 "," 5,146.03 ",92,Healthcare,0,3
1606,Female,52,12/06/2022,121172," 1,249.20 "," 5,146.03 ",97,Healthcare,5,4
1607,Female,34,07/11/2020,56492," 3,766.13 "," 5,146.03 ",15,Homemaker,8,1
1608,Male,64,02/06/2021,156422," 4,010.82 "," 5,146.03 ",39,Entertainment,1,7
1609,Male,17,07/09/2022,131863," 1,402.80 "," 5,146.03 ",94,Artist,1,7
1610,Male,71,21/07/2020,118096," 3,280.44 "," 5,146.03 ",36,Lawyer,0,3
1611,Male,87,27/04/2021,149685," 4,989.50 "," 5,146.03 ",30,Executive,9,6
1612,Female,68,30/05/2022,89765," 3,205.89 "," 5,146.03 ",28,Artist,0,7
1613,Female,14,24/06/2022,177701," 3,626.55 "," 5,146.03 ",49,Entertainment,0,6
1614,Male,24,20/12/2022,64738, 966.24 ," 5,146.03 ",67,Artist,0,6
1615,Female,10,23/11/2022,92734," 3,311.93 "," 5,146.03 ",28,Lawyer,1,4
1616,Female,53,27/04/2022,146877," 3,125.04 "," 5,146.03 ",47,Healthcare,4,3
1617,Female,39,03/12/2022,62935," 1,048.92 "," 5,146.03 ",60,Artist,0,7
1618,Female,16,23/08/2020,67178," 3,951.65 "," 5,146.03 ",17,Entertainment,8,3
1619,Female,64,03/04/2020,115754," 3,307.26 "," 5,146.03 ",35,Engineer,1,3
1620,Female,41,15/04/2021,186470," 8,879.52 "," 5,146.03 ",21,Artist,0,7
1621,Male,16,01/01/2021,100939," 2,968.79 "," 5,146.03 ",34,Healthcare,7,6
1622,Female,94,02/02/2021,86172," 1,566.76 "," 5,146.03 ",55,Artist,4,4
1623,Female,40,10/10/2022,184222," 10,836.59 "," 5,146.03 ",17,Healthcare,0,2
1624,Male,81,24/06/2020,71543," 71,543.00 "," 5,146.03 ",1,Entertainment,1,4
1625,Female,18,07/09/2020,174836," 2,775.17 "," 5,146.03 ",63,Healthcare,0,4
1626,Female,78,03/05/2022,130706," 1,815.36 "," 5,146.03 ",72,Healthcare,3,6
1627,Male,8,14/07/2020,74407, 744.07 ," 5,146.03 ",100,Doctor,0,6
1628,Male,64,09/07/2020,130055," 2,827.28 "," 5,146.03 ",46,Healthcare,2,1
1629,Male,45,30/09/2022,88707," 1,095.15 "," 5,146.03 ",81,Healthcare,0,5
1630,Male,99,27/07/2022,162762," 3,130.04 "," 5,146.03 ",52,Healthcare,1,1
1631,Male,59,27/12/2020,154821," 2,010.66 "," 5,146.03 ",77,Doctor,0,2
1632,Male,53,16/03/2022,57248, 867.39 ," 5,146.03 ",66,Lawyer,5,5
1633,Female,66,29/01/2020,99902," 1,850.04 "," 5,146.03 ",54,Engineer,10,2
1634,Female,1,10/01/2021,165711," 3,314.22 "," 5,146.03 ",50,Artist,1,2
1635,Male,73,20/12/2020,97455," 1,771.91 "," 5,146.03 ",55,Artist,6,4
1636,Female,34,28/06/2020,93866," 2,182.93 "," 5,146.03 ",43,Entertainment,9,2
1637,Female,1,14/05/2021,141307," 8,312.18 "," 5,146.03 ",17,Healthcare,1,3
1638,Male,73,24/01/2022,172011," 19,112.33 "," 5,146.03 ",9,Doctor,1,5
1639,Male,90,10/01/2020,68138," 3,785.44 "," 5,146.03 ",18,Healthcare,2,7
1640,Female,32,21/04/2021,123246," 1,232.46 "," 5,146.03 ",100,Homemaker,8,6
1641,Female,47,26/06/2020,124194," 3,881.06 "," 5,146.03 ",32,Doctor,1,7
1642,Male,15,21/10/2021,188696," 2,168.92 "," 5,146.03 ",87,Homemaker,8,3
1643,Female,78,02/01/2021,91213," 1,085.87 "," 5,146.03 ",84,Lawyer,3,5
1644,Female,83,10/03/2020,166650," 1,683.33 "," 5,146.03 ",99,Healthcare,1,3
1645,Male,2,23/01/2020,52727, 878.78 ," 5,146.03 ",60,Artist,1,3
1646,Male,75,20/09/2022,126469," 1,470.57 "," 5,146.03 ",86,Entertainment,1,2
1647,Male,45,19/09/2020,138775," 8,163.24 "," 5,146.03 ",17,Executive,0,7
1648,Female,49,12/09/2021,68901, 984.30 ," 5,146.03 ",70,Doctor,7,7
1649,Female,41,04/07/2021,118621," 16,945.86 "," 5,146.03 ",7,Homemaker,0,7
1650,Male,34,07/03/2021,109263," 1,419.00 "," 5,146.03 ",77,Entertainment,0,1
1651,Male,82,27/02/2021,150012," 1,807.37 "," 5,146.03 ",83,Healthcare,3,6
1652,Male,37,08/04/2022,133850," 1,574.71 "," 5,146.03 ",85,Marketing,9,3
1653,Female,25,04/06/2022,81640, 859.37 ," 5,146.03 ",95,Entertainment,1,6
1654,Female,52,08/04/2022,133214," 133,214.00 "," 5,146.03 ",1,Marketing,9,7
1655,Female,23,27/06/2022,186723," 4,445.79 "," 5,146.03 ",42,Entertainment,8,5
1656,Female,96,13/06/2022,92100," 4,004.35 "," 5,146.03 ",23,Artist,9,3
1657,Male,5,11/07/2022,64484," 6,448.40 "," 5,146.03 ",10,Homemaker,0,5
1658,Female,47,24/11/2022,69024," 23,008.00 "," 5,146.03 ",3,Healthcare,4,5
1659,Male,81,27/09/2020,171194," 3,112.62 "," 5,146.03 ",55,Artist,0,5
1660,Female,4,09/11/2022,183282," 5,390.65 "," 5,146.03 ",34,Artist,1,1
1661,Female,8,28/05/2020,100099," 1,352.69 "," 5,146.03 ",74,Healthcare,1,3
1662,Female,35,11/10/2021,164435," 6,324.42 "," 5,146.03 ",26,Lawyer,1,3
1663,Male,67,13/08/2021,172407," 2,873.45 "," 5,146.03 ",60,Doctor,9,3
1664,Female,9,17/09/2020,84781," 6,055.79 "," 5,146.03 ",14,Executive,1,3
1665,Male,82,19/11/2020,186130," 3,051.31 "," 5,146.03 ",61,Lawyer,3,7
1666,Female,2,05/11/2022,56782," 5,678.20 "," 5,146.03 ",10,Artist,9,5
1667,Male,95,05/09/2020,137206," 34,301.50 "," 5,146.03 ",4,Artist,0,4
1668,Female,9,16/03/2021,146950," 1,597.28 "," 5,146.03 ",92,Doctor,6,5
1669,Female,99,14/10/2020,174275," 43,568.75 "," 5,146.03 ",4,Healthcare,0,2
1670,Male,96,15/05/2021,97705," 2,383.05 "," 5,146.03 ",41,Homemaker,8,2
1671,Male,92,07/08/2021,188984," 2,738.90 "," 5,146.03 ",69,Lawyer,1,4
1672,Male,24,06/04/2022,119238," 2,167.96 "," 5,146.03 ",55,Artist,1,3
1673,Male,58,26/12/2021,87923," 4,627.53 "," 5,146.03 ",19,Entertainment,0,5
1674,Male,15,20/10/2020,128573," 1,325.49 "," 5,146.03 ",97,Executive,1,1
1675,Female,13,04/12/2021,132374," 1,378.90 "," 5,146.03 ",96,Marketing,0,3
1676,Female,51,23/12/2020,135164," 1,802.19 "," 5,146.03 ",75,Artist,9,3
1677,Male,9,19/01/2021,165194," 16,519.40 "," 5,146.03 ",10,Artist,8,3
1678,Male,0,13/05/2022,126060," 1,370.22 "," 5,146.03 ",92,Doctor,1,3
1679,Male,67,24/04/2021,89366," 1,624.84 "," 5,146.03 ",55,Healthcare,9,3
1680,Male,58,05/03/2021,95172," 1,236.00 "," 5,146.03 ",77,Healthcare,1,5
1681,Female,55,20/11/2022,95975," 1,958.67 "," 5,146.03 ",49,Executive,0,1
1682,Female,52,09/09/2020,165573," 2,806.32 "," 5,146.03 ",59,Healthcare,0,7
1683,Male,83,16/03/2020,180887," 3,065.88 "," 5,146.03 ",59,Entertainment,1,1
1684,Female,83,07/04/2022,142720," 1,659.53 "," 5,146.03 ",86,Executive,0,1
1685,Female,90,11/11/2021,113460," 2,101.11 "," 5,146.03 ",54,Lawyer,1,7
1686,Male,87,04/11/2021,110434," 5,521.70 "," 5,146.03 ",20,Artist,7,3
1687,Female,67,30/06/2020,146016," 3,842.53 "," 5,146.03 ",38,Artist,1,6
1688,Male,81,04/12/2020,101073," 1,508.55 "," 5,146.03 ",67,Executive,0,7
1689,Female,36,28/05/2020,62617," 6,261.70 "," 5,146.03 ",10,Artist,9,3
1690,Female,51,18/04/2022,96028," 2,595.35 "," 5,146.03 ",37,Artist,0,5
1691,Female,31,02/12/2020,186334," 5,036.05 "," 5,146.03 ",37,Artist,0,1
1692,Female,57,24/11/2021,163473," 3,143.71 "," 5,146.03 ",52,Artist,0,1
1693,Male,83,28/04/2020,89819," 1,522.36 "," 5,146.03 ",59,Artist,4,2
1694,Female,51,21/07/2021,69388," 2,102.67 "," 5,146.03 ",33,Engineer,3,4
1695,Female,15,19/06/2022,134748," 1,773.00 "," 5,146.03 ",76,Marketing,1,6
1696,Female,18,01/09/2021,149915," 1,594.84 "," 5,146.03 ",94,Doctor,14,1
1697,Female,88,09/09/2020,104098," 2,168.71 "," 5,146.03 ",48,Healthcare,1,6
1698,Male,70,04/07/2020,80160," 8,016.00 "," 5,146.03 ",10,Artist,8,5
1699,Male,9,03/12/2020,124125," 1,364.01 "," 5,146.03 ",91,Artist,1,2
1700,Male,6,07/01/2022,170226," 5,491.16 "," 5,146.03 ",31,Lawyer,0,3
1701,Female,8,02/08/2022,53306, 543.94 ," 5,146.03 ",98,Engineer,0,2
1702,Male,55,08/08/2021,103933," 3,352.68 "," 5,146.03 ",31,Executive,6,3
1703,Female,69,01/04/2021,85401," 8,540.10 "," 5,146.03 ",10,Entertainment,4,6
1704,Female,18,13/04/2021,53812," 1,681.63 "," 5,146.03 ",32,Homemaker,9,5
1705,Female,13,18/08/2020,60771," 1,215.42 "," 5,146.03 ",50,Entertainment,1,7
1706,Female,69,08/01/2022,56398, 751.97 ," 5,146.03 ",75,Entertainment,8,3
1707,Female,69,17/10/2022,171118," 1,880.42 "," 5,146.03 ",91,Engineer,9,3
1708,Male,69,20/03/2020,79806," 1,093.23 "," 5,146.03 ",73,Healthcare,0,5
1709,Female,89,02/05/2021,150187," 4,291.06 "," 5,146.03 ",35,Healthcare,0,5
1710,Female,45,18/05/2022,129455," 9,246.79 "," 5,146.03 ",14,Lawyer,0,3
1711,Female,75,08/08/2021,116813," 1,622.40 "," 5,146.03 ",72,Entertainment,10,6
1712,Female,54,19/08/2022,95734," 2,454.72 "," 5,146.03 ",39,Homemaker,8,7
1713,Male,33,31/08/2022,76654," 1,596.96 "," 5,146.03 ",48,Artist,4,1
1714,Male,67,03/11/2020,86289, 898.84 ," 5,146.03 ",96,Artist,1,5
1715,Male,26,02/09/2021,176147," 9,270.89 "," 5,146.03 ",19,Healthcare,0,1
1716,Female,5,23/07/2020,142351," 1,467.54 "," 5,146.03 ",97,Entertainment,0,7
1717,Male,65,06/12/2022,186673," 3,660.25 "," 5,146.03 ",51,Doctor,1,1
1718,Female,94,02/03/2020,131521," 2,121.31 "," 5,146.03 ",62,Artist,0,6
1719,Female,95,29/07/2021,50223," 3,348.20 "," 5,146.03 ",15,Entertainment,8,1
1720,Female,48,31/08/2021,74308," 3,230.78 "," 5,146.03 ",23,Entertainment,1,2
1721,Female,41,21/05/2020,155881," 7,085.50 "," 5,146.03 ",22,Lawyer,0,7
1722,Female,92,06/04/2020,168303," 10,518.94 "," 5,146.03 ",16,Executive,9,4
1723,Male,44,07/03/2020,182748," 3,150.83 "," 5,146.03 ",58,Engineer,1,7
1724,Female,35,30/04/2022,52374, 717.45 ," 5,146.03 ",73,Artist,1,1
1725,Female,34,13/04/2021,86154," 5,067.88 "," 5,146.03 ",17,Doctor,1,2
1726,Female,52,12/02/2022,163612," 3,208.08 "," 5,146.03 ",51,Executive,0,5
1727,Female,64,23/04/2021,64756," 3,809.18 "," 5,146.03 ",17,Marketing,10,1
1728,Male,62,10/07/2021,185257," 3,194.09 "," 5,146.03 ",58,Artist,1,4
1729,Male,58,13/08/2020,78669," 1,048.92 "," 5,146.03 ",75,Artist,1,7
1730,Male,15,09/10/2021,164520," 3,500.43 "," 5,146.03 ",47,Artist,1,7
1731,Female,65,11/09/2021,92135," 1,880.31 "," 5,146.03 ",49,Homemaker,6,4
1732,Male,20,18/12/2022,103195," 1,517.57 "," 5,146.03 ",68,Doctor,0,7
1733,Female,21,21/05/2021,161663," 4,490.64 "," 5,146.03 ",36,Executive,1,7
1734,Female,79,22/09/2020,57039," 1,677.62 "," 5,146.03 ",34,Artist,2,6
1735,Female,91,06/08/2022,54754," 13,688.50 "," 5,146.03 ",4,Artist,0,2
1736,Female,92,10/09/2021,136531," 1,796.46 "," 5,146.03 ",76,Engineer,1,4
1737,Male,62,06/01/2022,120838," 1,529.59 "," 5,146.03 ",79,Artist,1,4
1738,Male,94,17/06/2021,127927," 2,665.15 "," 5,146.03 ",48,Doctor,0,4
1739,Male,10,10/08/2021,164214," 2,132.65 "," 5,146.03 ",77,Lawyer,0,4
1740,Female,53,02/10/2021,145498," 2,204.52 "," 5,146.03 ",66,Artist,8,4
1741,Male,7,24/08/2020,129215," 1,872.68 "," 5,146.03 ",69,Entertainment,9,6
1742,Female,92,18/08/2021,152429," 2,005.64 "," 5,146.03 ",76,Entertainment,0,2
1743,Female,12,17/08/2021,89252," 2,879.10 "," 5,146.03 ",31,Entertainment,0,5
1744,Female,31,29/03/2020,147447," 6,410.74 "," 5,146.03 ",23,Doctor,6,7
1745,Female,93,03/02/2021,74467," 2,256.58 "," 5,146.03 ",33,Lawyer,5,1
1746,Female,66,15/01/2021,127410," 3,443.51 "," 5,146.03 ",37,Engineer,8,2
1747,Male,49,29/01/2022,91290," 2,074.77 "," 5,146.03 ",44,Healthcare,7,7
1748,Female,64,30/03/2020,92812, 956.82 ," 5,146.03 ",97,Artist,5,7
1749,Female,27,19/12/2022,170166," 9,453.67 "," 5,146.03 ",18,Artist,10,4
1750,Female,33,16/06/2022,150823," 2,010.97 "," 5,146.03 ",75,Artist,4,1
1751,Male,79,10/07/2022,95839," 3,194.63 "," 5,146.03 ",30,Executive,7,2
1752,Female,14,08/07/2020,60175," 1,002.92 "," 5,146.03 ",60,Executive,9,7
1753,Female,22,19/07/2022,153024," 1,681.58 "," 5,146.03 ",91,Artist,10,7
1754,Female,8,14/05/2021,116858," 1,744.15 "," 5,146.03 ",67,Artist,5,7
1755,Female,6,14/07/2021,122961," 2,616.19 "," 5,146.03 ",47,Doctor,8,2
1756,Male,81,22/04/2021,141471," 3,143.80 "," 5,146.03 ",45,Artist,8,6
1757,Male,69,04/02/2022,76155," 5,439.64 "," 5,146.03 ",14,Healthcare,8,7
1758,Male,0,11/02/2021,108169," 4,507.04 "," 5,146.03 ",24,Executive,10,3
1759,Female,61,20/04/2020,139520," 3,577.44 "," 5,146.03 ",39,Artist,8,4
1760,Male,62,24/08/2021,182631," 3,512.13 "," 5,146.03 ",52,Artist,5,3
1761,Female,95,10/10/2021,177134," 2,270.95 "," 5,146.03 ",78,Healthcare,10,2
1762,Female,32,25/02/2020,181703," 3,364.87 "," 5,146.03 ",54,Lawyer,6,2
1763,Female,13,06/03/2020,61917," 3,869.81 "," 5,146.03 ",16,Artist,7,2
1764,Female,1,20/01/2021,140648," 3,906.89 "," 5,146.03 ",36,Executive,9,7
1765,Female,63,12/12/2022,176783," 4,419.58 "," 5,146.03 ",40,Doctor,9,4
1766,Male,75,18/08/2021,59741, 891.66 ," 5,146.03 ",67,Artist,10,5
1767,Female,43,04/12/2022,156567," 1,759.18 "," 5,146.03 ",89,Engineer,7,6
1768,Female,29,02/02/2022,110309," 5,252.81 "," 5,146.03 ",21,Artist,6,2
1769,Female,82,23/04/2022,111077," 2,019.58 "," 5,146.03 ",55,Artist,9,7
1770,Female,87,17/05/2020,170333," 1,774.30 "," 5,146.03 ",96,Entertainment,4,2
1771,Male,66,18/08/2022,183339," 4,701.00 "," 5,146.03 ",39,Artist,7,4
1772,Female,99,31/03/2022,84167," 1,829.72 "," 5,146.03 ",46,Artist,10,7
1773,Female,54,04/11/2022,184815," 3,696.30 "," 5,146.03 ",50,Lawyer,6,3
1774,Female,49,28/08/2021,122556," 1,656.16 "," 5,146.03 ",74,Artist,9,7
1775,Female,60,20/10/2022,174768," 2,648.00 "," 5,146.03 ",66,Entertainment,9,2
1776,Male,75,24/07/2020,172309," 2,101.33 "," 5,146.03 ",82,Executive,4,1
1777,Male,77,11/02/2022,117920," 29,480.00 "," 5,146.03 ",4,Doctor,10,4
1778,Male,34,20/02/2020,134882," 2,211.18 "," 5,146.03 ",61,Artist,10,3
1779,Female,63,26/01/2022,77259," 7,023.55 "," 5,146.03 ",11,Lawyer,6,6
1780,Male,38,17/04/2022,170019," 4,474.18 "," 5,146.03 ",38,Artist,7,2
1781,Female,68,16/06/2020,176884," 1,881.74 "," 5,146.03 ",94,Engineer,10,2
1782,Female,80,09/05/2020,106709," 1,147.41 "," 5,146.03 ",93,Marketing,10,2
1783,Female,8,12/03/2020,168723," 5,442.68 "," 5,146.03 ",31,Homemaker,7,2
1784,Female,86,17/11/2020,90228," 1,326.88 "," 5,146.03 ",68,Engineer,7,5
1785,Female,1,24/03/2021,89473," 1,052.62 "," 5,146.03 ",85,Lawyer,10,4
1786,Male,56,19/03/2021,131911," 3,140.74 "," 5,146.03 ",42,Healthcare,7,7
1787,Female,14,14/02/2020,140107," 2,223.92 "," 5,146.03 ",63,Marketing,6,6
1788,Female,4,07/12/2021,170403," 3,872.80 "," 5,146.03 ",44,Artist,4,5
1789,Female,58,07/10/2020,51416," 1,117.74 "," 5,146.03 ",46,Artist,7,5
1790,Female,6,25/02/2021,52648," 26,324.00 "," 5,146.03 ",2,Artist,5,2
1791,Male,17,26/12/2021,125471," 2,613.98 "," 5,146.03 ",48,Engineer,7,1
1792,Female,55,11/08/2020,106153," 1,712.15 "," 5,146.03 ",62,Artist,10,1
1793,Male,14,22/12/2021,124785," 4,456.61 "," 5,146.03 ",28,Lawyer,7,2
1794,Female,22,05/12/2022,101474," 7,248.14 "," 5,146.03 ",14,Homemaker,10,2
1795,Female,8,22/11/2021,141359," 2,174.75 "," 5,146.03 ",65,Healthcare,4,5
1796,Female,70,21/07/2021,57596, 599.96 ," 5,146.03 ",96,Artist,4,1
1797,Female,67,23/06/2020,78489, 969.00 ," 5,146.03 ",81,Artist,7,5
1798,Male,50,24/05/2022,112957," 1,590.94 "," 5,146.03 ",71,Executive,5,3
1799,Male,72,08/10/2021,82377," 2,226.41 "," 5,146.03 ",37,Engineer,9,2
1800,Male,76,04/06/2020,82315," 1,553.11 "," 5,146.03 ",53,Engineer,6,1
1801,Male,80,17/10/2022,93253," 1,828.49 "," 5,146.03 ",51,Artist,4,5
1802,Male,20,29/04/2022,189650," 3,160.83 "," 5,146.03 ",60,Lawyer,8,4
1803,Female,89,19/12/2021,114858," 2,167.13 "," 5,146.03 ",53,Artist,10,1
1804,Female,18,19/04/2021,62151," 3,452.83 "," 5,146.03 ",18,Artist,8,2
1805,Female,75,30/08/2022,135159," 11,263.25 "," 5,146.03 ",12,Engineer,7,6
1806,Female,5,05/02/2021,126263," 2,295.69 "," 5,146.03 ",55,Marketing,6,3
1807,Female,79,27/11/2020,123064," 3,001.56 "," 5,146.03 ",41,Artist,10,4
1808,Female,31,03/08/2021,181773," 4,544.33 "," 5,146.03 ",40,Healthcare,8,1
